XDAT	pupil_diam	horz_gaze_coord	vert_gaze_coord
182	65	129.3	110.2
182	65	130.2	111.6
182	65	132.5	111.8
182	65	130.6	112.5
182	66	133	110.8
182	66	132	108.7
182	66	132	111.6
182	66	133.1	112.5
182	67	132.7	115.9
182	66	127.7	117.8
182	66	124	119.3
182	66	120.9	125.3
182	67	115.8	130.8
182	67	118	129
182	67	117.7	128
182	70	126.5	126.6
182	68	144.3	120.4
182	68	166.4	116.4
182	68	184.9	115.1
182	68	190.9	110.6
182	68	192.4	104.9
182	69	187.9	106.1
182	69	186.7	102.9
182	69	187.7	105.3
182	69	187.2	108.5
182	69	187.2	114.1
182	69	187.2	114.1
182	69	189.5	108.9
182	69	188.5	112.6
182	69	188.4	108.8
182	70	190.6	106.9
182	70	192.4	109.6
182	70	191.9	108.9
182	70	191.9	108.7
182	70	189	111
182	71	187.2	110.6
182	71	190.5	113.3
182	71	190.5	115.1
182	71	188.3	118.8
182	71	185.9	116.9
182	71	181.4	109.7
182	71	182.7	110.6
182	72	185	105.9
182	72	189.4	103.5
182	72	191	105
182	71	188.2	106.3
182	72	184.2	109.2
182	73	182.3	114.9
182	73	181.8	118.6
182	73	181.6	117.3
182	74	184.4	115.4
182	73	179.6	112.1
182	73	176.7	108.7
182	73	176.5	109.3
182	74	176.8	110
182	74	178.8	116.2
182	75	181.2	117.1
182	74	182.4	114.1
182	74	185	113.4
182	75	185.9	112.5
182	75	185.6	110.3
182	75	186.1	114
182	75	182.8	115.6
182	75	184.8	112.3
182	76	186.6	117.3
182	76	181.4	112.5
182	76	177.4	112.9
182	76	167.6	113.3
182	77	159.3	113.8
182	76	154.4	119.4
182	76	150.8	118.9
182	76	152.6	119.6
182	76	152.3	117.9
182	77	156.1	115.7
182	77	155.8	118
182	77	155.6	119.3
182	77	153.7	118.2
182	77	152.8	119.1
182	77	155.5	121
182	77	152.3	124.1
182	77	153.9	128.3
182	77	154.1	129.8
182	77	153.9	128.1
182	77	157.8	124.4
250	77	159.7	124
250	77	158.1	122.4
250	77	155.7	123.7
250	77	156.4	125.8
250	77	157.1	130.4
250	77	158.9	132.9
250	77	161.7	133.8
250	77	162.7	133.5
250	77	161.5	131.1
250	77	161.1	130.2
250	77	159.8	129.6
250	77	159.1	126.2
250	78	157.9	124.4
250	77	151.6	126.2
250	76	143.3	130.9
250	76	133.6	142.7
250	76	123.2	146
250	76	121.9	155.6
250	76	126.9	163.5
250	76	132.8	175.1
250	76	141.4	202.9
250	76	146.6	224.6
250	76	148.2	242.1
250	76	145.9	255.7
250	76	148.4	254.8
250	76	148	255.6
250	76	146.3	254.7
250	76	148.9	251.8
250	76	150.9	250.4
250	76	151.6	244.9
250	76	152.1	234.6
250	76	150.8	227.8
250	76	147.7	222.7
250	76	147.2	216.3
250	76	148.3	215.7
250	76	148.9	211.7
250	76	146.8	207.6
250	76	142	202.2
250	76	140.4	200.9
250	76	141.8	205.7
250	76	140.2	204.6
250	76	144.2	205.3
250	76	145.7	208.2
250	76	144	203.3
250	76	146.1	202.7
250	76	145.4	200.3
250	77	143.3	191.6
250	77	140.6	184.6
250	77	136	177.1
250	77	132.9	177.5
250	77	134.7	178.8
250	77	134.3	181.8
250	77	138.2	185.9
250	77	141.9	182.7
250	78	141.6	177.4
250	77	144.6	169.3
250	78	149.1	165.2
250	78	146.1	166.9
250	78	147.1	169.2
250	78	146	168.4
250	78	144.4	167.3
250	78	144.8	160.2
250	78	141	156.1
250	78	140.5	158.1
250	79	133.2	156.7
250	78	134.5	154.9
250	79	132.6	158
250	78	133.1	160.1
250	79	130.9	159.3
250	79	128.3	162.4
250	79	128.3	160.2
250	79	125.8	159.4
250	80	127.6	151.6
250	80	128.6	149.1
250	79	131	148.6
250	79	131.6	150.1
250	80	131.4	152
250	79	134.2	155.2
250	80	130.9	150.4
250	80	131.3	141.1
250	80	133.3	139.5
250	80	129.1	137.1
250	80	125.4	137.6
250	80	125.4	135.6
250	81	123.1	135.6
250	80	123.8	133.3
250	80	125.8	134.9
250	80	126	138.8
250	80	128.4	146.1
250	81	126.1	143.6
250	81	129.8	142.9
250	81	126	142.4
250	80	123.4	137.7
250	81	123.4	141.9
250	81	120.3	145.5
250	81	121.2	144.2
250	81	119.8	147.6
250	81	120.4	150.3
250	81	119.6	145.5
250	81	121.3	151.9
250	81	122.5	150.7
250	82	122.9	149.7
250	82	127.5	148.1
250	82	126.1	145.1
250	81	124.5	144.4
250	82	126.4	143.8
250	82	123.3	151.1
250	81	121.7	152.8
250	81	125.4	155.8
250	81	121	153.1
250	81	118.4	151.8
250	81	118.8	154.7
250	80	115.9	151.7
250	80	118.1	159.1
250	79	120.7	163.4
250	78	121	165.3
250	78	120.3	170.9
250	77	122.3	171
250	77	120.8	165.3
250	77	119.5	163.9
250	76	121	164.8
250	76	118.2	157.9
250	76	115.8	157.5
250	75	114.8	153.9
250	75	116.1	149
250	75	117.3	148.9
250	75	119.1	148.1
250	74	121.3	146.6
250	75	118.1	145.8
250	75	117.6	146.6
250	74	121.8	147.5
250	74	120.7	146.6
250	74	123.2	150.3
250	74	122.2	153.1
250	74	126.7	153.6
250	73	128.6	156
250	74	129.1	149.6
250	74	130.7	146.1
250	74	123.2	147.7
250	74	120.8	143.5
250	74	118.9	149.1
250	74	118	149.4
250	74	117.8	145.6
250	74	116.6	146.9
250	74	118.6	143.4
250	74	120.7	140.8
250	75	121.1	141.7
250	75	122.8	143.3
250	75	123.2	146.2
250	75	122.7	148
250	75	122.8	146.7
250	76	123.3	147.2
250	75	123.1	147.5
250	76	121.3	144.9
250	76	119.7	149.1
250	76	120.1	148.1
250	76	119.5	145.2
250	76	117.7	144.9
250	76	119.1	141.2
250	76	117	143.9
250	76	117.5	141.5
250	76	117.4	142.7
250	76	118.8	143.6
250	76	119.7	140.4
250	76	119.4	146
250	76	122.2	149.9
250	76	124.6	149
250	76	124	150.7
250	76	127.7	146.8
250	76	127.8	145.4
250	76	127.8	147.8
250	76	133.6	147.7
250	75	129.6	147
250	75	129.4	147.5
250	75	129.1	149.2
250	75	124	146.7
250	75	123.7	148.4
250	75	127.4	148.3
250	74	122.1	146.7
250	74	125.9	148.6
60	74	130.8	146.1
60	74	126.3	143.7
60	74	129.1	145.1
60	74	130.6	143
60	74	129	144.3
60	74	129	148.9
60	74	131.9	143.6
60	73	133.2	148.6
60	74	132.1	148.2
60	73	136.7	140.6
60	73	138.6	143.9
60	73	134	136.4
60	74	134.9	140.3
60	73	133.2	142.1
60	74	130.1	145.5
60	73	131	146.9
60	73	129.1	145.4
60	73	127.6	144.5
60	73	131.2	137.9
60	73	132.7	140.2
60	73	133.2	137.7
60	73	133.8	140.8
60	73	129.9	143.3
60	73	128.7	143.7
60	73	127.1	145
60	73	127.7	144
60	72	129	146.6
60	72	131.8	149.5
60	72	135.2	148.8
60	72	135	149
60	72	134.4	144.5
60	71	131.9	141.7
60	72	128.8	142.9
60	71	129.8	144.8
60	72	127.6	146.9
60	71	130.7	146.2
60	71	132.9	144.3
60	71	130.3	147.1
60	71	132.2	150.7
60	72	128.8	150.9
60	72	131.8	149
60	72	135.4	141.7
60	72	137.2	134
60	71	140.6	134.2
60	72	139.3	135.5
60	72	139	132.6
60	72	137.3	136.9
60	72	135	132.7
60	71	133.8	134.8
60	71	133	142.4
60	72	131.6	137.4
60	71	131.5	136.7
60	72	131.5	134.7
60	72	128.8	133
60	72	131.3	135
60	72	130.7	133.8
60	72	130.5	134.1
60	72	133.3	132.6
60	72	132.1	133.2
60	72	133.8	138.7
60	72	134.3	135.2
60	72	131.3	135.2
60	72	130.5	136.2
60	72	129.9	139.7
60	73	128.9	142
60	73	135.4	146.3
60	72	136	149.4
60	73	135.1	143.9
60	73	137.8	147.8
60	73	132.7	150.4
60	73	133.6	145.7
60	73	133.8	149.1
60	73	130.8	148.9
60	73	131.7	144.4
60	73	131.2	145.9
60	73	131.5	146.1
60	73	131.4	145.4
60	73	132.8	144.8
60	73	132.9	146
60	73	133.1	143.1
60	74	132.3	147
60	73	134.9	152.9
60	74	133.1	151.9
60	73	132.1	156.3
161	74	136	155.5
161	73	132.2	152.2
161	74	136.9	156.7
161	74	138.8	152.1
161	74	136	149.2
161	74	137.4	151
161	74	135.6	150
161	74	133.7	152.5
161	74	132.2	154.6
161	74	129.4	151.6
161	74	128	151.7
161	74	127.5	151.8
161	75	129.3	149
161	74	129.8	152.6
161	74	130.5	152.5
161	74	132.4	156.1
161	74	135	161.7
161	74	137.7	161.5
161	75	138.2	162.2
161	74	138	164.9
161	74	136.6	163.3
161	75	138.1	165.1
161	75	137.5	164.5
161	74	136.9	161.6
161	75	137.3	162.8
161	75	136.8	164.8
161	75	141.7	169.5
161	75	144.5	172.2
161	75	145.4	183.7
161	75	147.2	187.3
161	76	148.2	191.9
161	79	152.9	197.4
161	78	175	194.7
161	76	201.9	194.8
161	77	228.9	191.4
161	77	255.9	186.9
161	77	266.7	185.3
161	77	269	182.2
161	77	270	186.4
161	77	270.9	191.1
161	78	269.2	191
161	77	270.6	190.2
161	77	269.9	186.2
161	78	267.6	183.1
161	77	265.6	184.3
161	78	263.6	187.1
161	78	263.1	187.5
161	77	259.6	192.4
161	78	258.7	188.7
161	78	258.3	186.8
161	78	255.8	190.2
161	78	255.3	190
161	78	253.2	192
161	78	251	193.3
161	78	249.3	193.1
161	78	249.8	190.2
161	78	251.2	188.3
161	78	249.4	190.8
161	79	245	191.6
161	78	236.9	188.6
161	78	229.1	186.6
161	78	224.8	181.2
161	78	226.9	179.1
161	78	226.9	180.1
161	78	229.8	178.7
161	79	229.7	181.1
161	78	225.6	182.3
161	79	226.9	182.9
161	78	225.2	184
161	79	219.8	186.4
161	79	222.1	184.5
161	79	219.4	184.4
161	79	217.3	185.8
161	79	221.2	182.9
161	79	217.8	184
161	79	220.4	185.8
161	80	223.5	184.3
161	80	220.8	180.2
161	80	223.7	176.6
161	79	223.5	181.2
161	80	223.5	181
161	80	226.1	186.1
161	80	224.2	183.7
161	81	223.2	176.4
161	80	220.9	178.4
161	80	220.6	177.7
161	81	221	184
161	81	221.8	184.8
161	81	224.1	182.4
161	81	225.6	185.2
161	81	226.9	182.9
161	81	226.6	182.2
161	81	226.5	184.7
161	81	224.5	180
161	81	225.2	180.1
161	81	223.9	182.6
250	81	225	180.4
250	81	226.8	181.8
250	81	223.8	177.3
250	81	221.6	174.9
250	81	219.1	177.4
250	81	219.9	175.2
250	81	220.4	178.4
250	81	224.3	174.7
250	81	222	173.1
250	81	219.1	173.8
250	81	220.8	170.5
250	81	219.3	173
250	82	220	173.2
250	85	212.2	180.1
250	85	189.8	199.4
250	81	155.9	223.5
250	80	112.8	237.2
250	79	86.1	254.8
250	80	67.4	258.8
250	80	66.3	250.3
250	79	73.5	261
250	80	75.1	256
250	81	85.6	251.8
250	80	97.9	251.1
250	80	113.9	248.5
250	80	123.8	245.3
250	80	127.2	245.4
250	80	129.3	244.6
250	80	128.8	239.4
250	80	131.7	239.8
250	80	137	232.7
250	80	135.2	231
250	80	136.4	228.3
250	80	136.5	225
250	80	135.5	229
250	80	138.8	224.2
250	80	137	219.8
250	80	135.2	215.7
250	80	134.6	212.3
250	80	134.7	211
250	80	133.7	210.3
250	80	134.6	209.6
250	81	136.8	203.3
250	80	135.3	200.4
250	80	137.8	194.1
250	80	138.1	187.7
250	80	135.5	186.4
250	80	136.3	186.9
250	79	135.8	191.8
250	79	137.3	199.6
250	80	134.3	201.9
250	79	133.7	205.7
250	79	137	205
250	79	136.8	200.5
250	79	136.5	203
250	79	135.3	202
250	79	132.3	203.5
250	79	132.8	201.2
250	79	136.1	201.6
250	79	134.6	203.1
250	79	133.9	200.5
250	79	132.9	203
250	79	136.8	201
250	79	144.2	200.8
250	79	148.8	198.3
250	79	149.2	197.8
250	79	148.6	198.8
250	79	149.7	194.7
250	79	148.7	196.5
250	79	149.2	199.5
250	79	148	199.8
250	79	140.8	200.3
250	80	136.7	197.7
250	79	139.3	197
250	79	138.6	193.3
250	79	142.4	194.8
250	79	142.4	204.4
250	80	136.3	200.6
250	80	132.7	203.5
250	79	133.2	206.5
250	79	131.4	200.6
250	80	132.1	200.1
250	80	134	193.4
250	80	129.4	188.2
250	80	130.4	182.1
250	80	129	181.7
250	80	128.2	188.1
250	80	127	185.7
250	80	125.9	190.9
250	80	126.2	191.6
250	80	128.4	192.2
250	79	130.6	199
250	80	132.2	198.4
250	80	133.2	200.8
250	80	134.2	194.6
250	80	134.8	185.9
250	80	134.6	184.7
250	79	135.2	183.5
250	79	134	190
250	80	134.1	193.6
250	80	133.7	189.7
250	79	134.9	192.4
250	79	136.1	191.8
250	79	139.2	191.6
250	79	145.3	199.8
250	79	146.8	202.4
250	79	147.1	200.9
250	79	146.3	202
250	79	143.5	200.4
250	78	143.7	195.7
250	77	142.9	199.7
250	77	143.4	199.2
250	76	143.9	197.2
250	75	147.1	195.2
250	74	146.9	188.8
250	74	145.1	182.8
250	73	145.9	172.6
250	73	145.9	167.4
250	72	147.3	162.1
250	71	147	163.6
250	70	146.5	168.6
250	70	145.7	170.2
250	69	144	172.7
250	69	142.5	174.1
250	69	138.2	172.7
250	68	135.7	172.2
250	68	139.1	169.7
250	68	144.3	166.5
250	67	147.2	165.6
250	67	145.9	161
250	67	139.4	156
250	67	138.1	154.4
250	67	142.5	152.7
250	67	146.6	151.8
250	67	150	150.8
250	67	154.7	144.2
250	66	155.4	143.6
250	66	153.2	139.7
250	66	157.3	138.5
250	66	154.4	142
250	66	153.6	141.1
250	66	153.1	145.6
250	66	151.6	149.7
250	66	148.8	146.5
250	66	145.3	149.1
250	66	144.2	145.5
250	66	144.7	143
250	66	143.4	147.1
250	66	141.1	140.4
250	66	140.8	145.8
250	66	136	146.8
250	66	136.1	147.7
250	67	136.5	153.5
250	67	137.4	152.5
250	67	142	152.1
250	67	144.8	153.3
250	67	145.8	151
250	67	146.6	149
250	67	147.4	147.4
250	67	148.4	147.6
250	67	149.4	147.7
250	67	151.2	148.3
250	68	149.6	152.1
250	69	145.8	151.2
250	68	145.3	148.8
250	68	144.6	147.2
250	69	144.1	146.8
250	68	142.8	148.1
250	68	140.3	154.6
250	68	138.6	156.5
250	69	134.7	156.6
250	68	138.1	157.1
250	69	139.7	154
250	69	139.1	154.5
250	69	140.4	160
250	69	141.6	157
250	69	142.2	153.8
250	69	144.5	157
250	70	145.2	151.8
250	70	144	150.2
250	70	142.6	155.2
250	70	142.2	153.8
250	70	142.5	152.5
250	70	143	154.4
250	70	142.1	151.3
250	69	142	149.6
250	70	143.6	150.7
250	70	139.8	152
250	70	142.4	151.3
250	70	142.4	149.1
250	70	140.1	148.1
250	70	142.5	147.9
250	70	138.6	152.1
250	70	135.8	151.6
250	71	136.7	150.8
250	70	132.2	142.2
250	70	132.7	138
250	70	129.7	135.6
250	70	123.8	134.8
250	70	125.7	140
250	70	124.2	139.6
250	70	125.4	139.8
250	70	129.8	136.6
250	70	128.8	132.3
250	71	126.1	131.7
250	70	123.3	129.3
250	70	121.2	129.9
250	70	120.4	135.1
250	71	122.3	130.1
250	70	123.7	131.7
250	71	123.4	132.7
250	70	123	131.8
250	71	123.7	131.5
250	71	124.1	130.7
250	71	124.6	130.9
250	71	126.7	125.2
250	71	126.6	124.7
250	71	128.9	125.7
250	71	131.6	127.4
250	72	128	124.9
250	72	127.4	127.3
250	71	125.3	124.6
250	72	118.2	119.8
250	72	117.7	125.1
250	72	117.3	124.4
250	72	115.8	123.9
250	72	122.2	125.5
250	72	124	122.3
250	72	125.2	126
250	72	128.1	127.2
250	72	124.2	125.4
250	72	124.5	123.9
250	72	119.9	121.6
250	72	118.1	118.8
250	72	118.6	119.5
250	72	114.7	119.6
250	73	117.7	115.6
250	73	115	119.6
250	73	113.7	121.9
250	73	117.5	124
250	73	116.2	127.6
250	73	116.5	128.1
250	73	115.5	122
250	73	114.2	121.8
250	74	116.4	117.8
250	73	120.7	111.9
250	74	123.5	111.9
250	74	121.6	109.2
250	74	122.6	111.1
250	74	119.1	109.5
250	75	117.6	109.4
250	75	121.1	111
250	75	121.5	108.6
250	75	121.1	114.6
250	75	121.7	115.7
250	75	118.6	116.4
250	75	116.3	118.1
250	75	116.8	114.2
250	75	121.8	114.2
250	76	124.4	111.4
250	76	127	111.6
250	76	129.8	112.3
250	76	125.9	113.7
250	76	123.5	116
250	76	123.7	119.9
250	76	123.7	121.8
250	76	125.8	120.2
250	76	127.9	121.4
250	76	128	117.8
250	76	124.9	119.3
250	77	123.1	118.9
250	77	122.8	118.7
250	77	122.1	121.2
250	77	124.6	124.9
250	77	125.7	131.6
250	77	127.6	133.1
250	77	125.9	133.2
250	77	126.3	130.3
250	78	126.4	129.1
250	77	126.2	129.3
250	77	130.3	132.6
250	78	127.7	133.8
250	78	129.2	131.7
250	78	128.5	134.4
250	78	126.2	131.7
250	78	130.5	132.4
250	78	132	134.2
250	78	134	134.5
250	78	134.6	135.2
250	78	131.6	137.3
250	78	128.3	138.8
250	76	127.8	138.4
250	76	129	142
250	76	132.8	140.9
250	75	135.1	141.2
250	75	135.6	141.4
250	75	136.1	139.9
250	74	131.6	137.6
250	74	130.3	139.2
250	73	127.7	133.8
250	73	124.7	133.3
250	73	125.5	135.9
250	73	125.1	130.9
250	72	126.2	133.2
250	73	131.1	131.1
250	73	134.7	130.3
250	72	136.8	130.6
250	72	138.3	129.3
250	72	135.3	124.9
250	73	135.6	121.2
250	73	132.8	120.3
250	73	131.1	123.1
250	73	132.8	124.4
250	73	128.8	122.6
250	74	127.6	126.5
250	73	129.1	122.5
250	74	127.3	124.2
250	74	126.6	128.8
250	75	130.7	127.5
250	75	131.5	130.8
250	76	127.8	130.4
250	76	130	134.3
250	76	126.9	131.7
250	77	127.6	135.1
250	77	129.9	139.7
250	77	129.3	136.6
250	77	131.2	140.1
250	77	129.2	133.5
250	78	129.8	136.6
250	78	130.3	136.3
250	78	129.8	139
250	78	128.5	148.3
250	78	126	148.7
250	79	122.7	150.4
250	78	121.4	149.7
250	79	122.4	146.3
250	79	122.6	145.5
250	79	124	148.3
250	79	122.4	149.9
250	80	121.7	150.7
250	79	124.5	151
250	80	123.5	149.1
250	80	122.2	146.5
250	80	122.9	146.5
250	80	118.3	141.7
250	80	119.1	142.1
250	80	120.8	141.1
250	80	118.9	144.1
250	80	122	142.5
250	80	120.3	145.9
250	80	120.4	148.6
250	80	119.7	147.4
250	81	114.2	151
250	81	114.9	145.5
250	81	116.4	145.6
250	81	116.4	144.9
250	81	119.8	149.8
250	81	120.9	150.5
250	81	120	149.1
60	81	118	150.6
60	81	120.9	146.8
60	81	119.4	152
60	81	119.4	151.7
60	81	123.6	148.3
60	81	120.1	146.4
60	81	123.9	141.8
60	81	123.6	145.7
60	81	120.5	153.9
60	82	120.4	157.7
60	82	117.4	163
60	81	119.7	161.8
60	81	120.1	158
60	82	123.7	160
60	82	123.2	155.2
60	81	120.7	155.3
60	81	122.1	153.3
60	81	117.9	151.6
60	81	119.6	154.7
60	81	120.1	154.4
60	81	121	155.1
60	81	121.2	150
60	81	124.2	146.2
60	81	125.4	144.1
60	81	124.7	139.8
60	81	129.2	140
60	81	132.4	141.7
60	81	135	142.7
60	80	140	143.7
60	80	138.6	144.1
60	80	134.6	139.3
60	81	134.4	137.9
60	80	130.5	136.5
60	80	130.6	135
60	79	129.5	142.6
60	80	126.2	143.9
60	79	129	146.1
60	80	127.1	147.2
60	79	127.7	147.9
60	80	131	146.9
60	80	128.6	145.8
60	79	134.2	148.8
60	79	136.5	149.6
60	80	137	149.8
60	80	139	151.4
60	80	139.2	151.1
60	80	137.2	148.6
60	80	131.4	148.3
60	80	129.8	149.2
60	80	126.7	144.1
60	79	129.2	144.4
60	80	132	148.6
60	80	131.1	149.3
60	80	130.7	150.3
60	80	128.3	146.9
60	80	128.1	146.7
60	80	130.7	144.3
60	80	132.7	148.5
60	81	131.5	150.5
60	81	133.9	152.3
60	80	131.9	156.6
60	81	129.1	159.2
60	81	128.7	160.2
60	81	125.2	157.3
60	81	126.2	157.5
60	81	129.4	155.5
60	81	131.7	156.3
60	81	132.7	152.4
60	81	131.8	153.4
60	81	129.6	153.6
60	80	126.8	157.2
60	81	127.6	161.7
60	80	125	163.3
60	80	127.4	165.3
60	80	129.4	160.8
60	80	129.2	159.2
60	80	132.8	158
60	80	131.5	157.3
60	80	132.8	157.5
60	80	132.5	159
60	80	130.7	158.1
60	80	127.4	151.6
60	80	125.1	150.8
60	80	124.4	153
164	79	126.2	154.6
164	79	131.3	163.4
164	79	133.2	165
164	79	136.2	165.5
164	79	135.4	162.9
164	79	132.2	162.6
164	79	131	163
164	79	130	165.2
164	79	128.1	167.6
164	79	131.4	166.6
164	79	130.7	171
164	79	128.4	168
164	79	133	165.2
164	79	129.5	163
164	79	132.5	160.9
164	79	134.9	160.7
164	79	133.8	162.3
164	79	136.6	165.3
164	79	135.1	162.7
164	80	132.1	160.2
164	79	135.1	161.2
164	79	134.3	160
164	82	127.9	163.9
164	83	111.3	178.3
164	79	81	200.9
164	78	47.9	230.6
164	78	22.6	257.7
164	79	10.3	278.4
164	78	7	284.8
164	78	8.8	282.9
164	78	9.1	278.8
164	78	13.2	279.5
164	78	12.1	280.6
164	78	13.3	283.1
164	78	16.8	285.1
164	78	15.9	283.3
164	79	18.1	285
164	79	19.6	283.7
164	79	19.7	288.7
164	81	22	281.1
164	80	32	272
164	80	44.7	256.4
164	79	65.3	243.7
164	80	77.4	234.6
164	80	80.7	229.7
164	80	82.8	225.5
164	80	81.9	225
164	80	84.1	227
164	79	88.5	224.3
164	80	87.1	233
164	79	86.5	232.8
164	80	84.5	230.6
164	79	84.7	233.5
164	80	87.5	228.3
164	79	85.9	227.8
164	79	87.7	232.6
164	80	84.4	228.7
164	79	84.7	233.7
164	80	80.2	222.3
164	79	79.9	222.6
164	79	85.5	228.1
164	79	90.2	228.7
164	79	88	236.2
164	79	88.1	237.6
164	80	82.9	228.3
164	79	76.3	231
164	80	82.7	227.4
164	80	82.8	219.7
164	79	84.4	226.5
164	80	83.3	221.6
164	80	86.3	222.4
164	80	88	226
164	80	86.9	221.9
164	80	85.9	219.7
164	80	84	221.9
164	80	84.5	220.4
164	80	83	220.6
164	80	92.3	224.2
164	80	91.1	228.8
164	80	88.6	228
164	79	94.6	235.2
164	80	91.5	234.2
164	79	95.6	234.8
164	79	100.6	241
164	79	101.2	239.8
164	79	102.8	245.1
164	80	98.4	244.5
164	79	98.5	245
164	79	99.9	246.8
164	80	95.6	237.5
164	80	100.4	235.6
164	80	100.9	225.9
164	80	103	222
164	80	106	222.8
164	80	100.2	216.9
164	80	95.2	222.4
250	79	94.2	227
250	79	97.6	234.4
250	80	102.3	237.6
250	79	106.5	240.6
250	80	99.6	231.5
250	79	102.2	232
250	80	104	232.3
250	79	103.6	227.9
250	79	108.8	227
250	79	103.4	218.1
250	79	103.1	217.9
250	79	102.9	211.8
250	79	102.9	211.8
250	80	109.5	198.2
250	79	115.4	186.6
250	79	124	181.7
250	78	132.4	171.9
250	78	136.3	179.7
250	78	138.5	184.5
250	79	142.1	186.9
250	79	144.9	192.4
250	79	146.6	195
250	78	148.1	196.4
250	79	145.9	198.3
250	78	144	200.6
250	79	143.6	199.7
250	78	146.9	200.9
250	78	147.6	198.4
250	78	147.9	196.9
250	78	144.2	197.8
250	78	141.2	194.6
250	78	139.8	193
250	77	138.6	188.1
250	77	142.4	177.8
250	77	140.1	172.1
250	77	141.3	167.6
250	77	142.3	158.9
250	76	142.6	164.5
250	76	146.7	161
250	76	146.7	158.8
250	76	147.3	160.2
250	76	145.8	153.2
250	76	140.8	154.6
250	76	138.7	150.9
250	76	136.1	151.9
250	76	134.1	156.2
250	76	132.1	149.5
250	76	132.3	153.4
250	76	130.1	145.8
250	76	133.4	139.7
250	77	135	139.3
250	77	135.4	135.6
250	77	136.8	138.9
250	77	133.6	139.2
250	77	134.2	144
250	77	133.8	141.3
250	77	131.6	147.1
250	78	132.7	150.2
250	77	130.8	151.3
250	78	131.8	151.4
250	78	138	142.6
250	78	135.5	140.4
250	78	135.5	136.5
250	78	133.5	142.5
250	78	127.6	147.2
250	79	128.3	150.8
250	79	128.6	155.4
250	78	127.7	152
250	79	131.7	152.7
250	79	131.3	148.6
250	79	132.2	146.6
250	79	134.8	151.2
250	79	132.2	156.3
250	79	133.4	156.7
250	79	134.7	159.5
250	79	132.2	162.9
250	79	132.8	162.1
250	79	132.6	160.2
250	79	134.4	161
250	79	137.7	155.2
250	79	141.9	156.3
250	79	143.3	161.8
250	79	141	158.3
250	79	141.6	164.1
250	79	137.9	163.9
250	79	134.1	165.4
250	79	130.1	172
250	79	127.5	172.4
250	79	128.3	173.3
250	79	132.2	170.4
250	79	134.6	169.1
250	79	130.1	165.6
250	79	129.2	166.7
250	79	127.5	168.8
250	79	125.8	168.4
250	79	131.6	169
250	79	130.2	167.1
250	79	131.9	169.2
250	79	133.4	171.6
250	79	130.3	172.3
250	79	130.2	171.3
250	79	127.6	173.7
250	79	127.9	174.4
250	79	130.1	178.9
250	79	129.1	178.5
250	78	132	173.9
250	78	134.4	172
250	78	132.7	172.1
250	78	135.6	180.5
250	78	132.8	183.9
250	78	131.8	183.7
250	78	131.5	183
250	78	130.1	183.3
250	78	131.7	182.5
250	78	128.2	184.1
250	78	131.6	186.4
250	78	134.9	181
250	79	134.5	184
250	78	138.9	186.7
250	78	135.8	189.1
250	78	131.6	192.8
250	78	131.8	194.7
250	78	128.5	193.4
250	78	129.4	188.2
250	78	130.2	184.5
250	78	133.4	182.4
250	78	134.3	179.4
250	78	134.1	179.9
250	77	134.5	184
250	77	132.2	180
250	77	132.8	183.4
250	77	132	181.2
250	77	132	176.3
250	76	132.6	177.5
250	76	131.9	171.5
250	76	136	168.5
250	77	136.9	169.9
250	76	134.5	168.3
250	76	134.1	166.6
250	76	130.5	169.9
250	76	129.1	167.5
250	76	129.5	167.2
250	76	130.4	168.4
250	75	129.7	168.7
250	75	131	169.8
250	76	132.8	170.2
250	76	135.7	172.4
250	76	139.6	167.7
250	75	137.6	163.2
250	75	135.6	162.4
250	75	131.9	158.5
250	76	126.3	163.3
250	76	128.7	165
250	76	133.3	164.9
250	75	135	167.2
250	75	138.8	165.1
250	76	136.3	166.5
250	76	129.4	164.8
250	75	129	163.6
250	75	130.7	165.9
250	75	134.9	168.1
250	76	139.4	170.9
250	75	135.9	173.1
250	75	136	171.1
250	75	133.9	165.6
250	76	133.4	163.5
250	75	139.5	164.8
250	75	135.4	162.9
250	75	132.3	164.6
250	75	132.1	164.3
250	75	127.8	161.2
250	75	130.7	160.5
250	75	132.2	158.7
250	75	133	157.2
250	75	136.8	154.2
250	75	138.5	155.8
250	75	138.7	157.3
250	75	137.9	152.7
250	75	134.1	151.8
250	75	131.8	148.8
250	74	134.7	146.1
250	74	133	148.7
250	75	132.8	153.1
250	74	129.4	149.4
250	74	130	148.9
250	74	129.9	145.7
250	74	128.3	141.2
250	74	130.6	145.2
250	74	129.8	145.3
250	74	129.4	149.7
250	74	131.4	149.5
250	74	130.7	149.8
250	73	128.6	150.7
250	73	130.4	149.4
250	73	129.1	146.8
250	73	129.3	146.8
250	73	129.4	143.4
250	73	128.3	146.4
250	72	130.2	148.2
250	73	129.9	143.4
250	72	128.4	145.4
250	73	127.5	144.3
250	72	123.2	146
250	72	121.6	148
250	73	119.8	149.6
250	72	119	147.4
250	72	119.9	150.3
250	72	119.4	148.6
250	72	119.4	148.4
250	72	120.9	152.4
250	72	118.6	146.3
250	71	123.4	155.2
250	71	126.8	160.8
250	71	126.9	158.9
250	71	129.1	162.6
250	71	124.9	161.2
250	71	118.9	155.4
250	70	120.1	157.8
250	71	125.2	162.3
250	70	126.6	161
250	70	132	167.5
250	70	130	167.2
